frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y,pred_label,pred_conf
44,1.4666630806845966,791.4078369140625,232.41500854492188,799.7823486328125,224.6761474609375,781.59619140625,224.7249755859375,809.00341796875,232.1288146972656,762.6585693359375,231.29849243164065,821.0821533203125,294.5717468261719,740.1748046875,291.9510192871094,839.2724609375,365.3429565429688,719.0418090820312,357.6409912109375,838.4957885742188,424.3785400390625,735.0120239257812,418.953857421875,807.9678955078125,436.3444213867188,757.6654663085938,436.6029357910156,798.864990234375,535.6153564453125,761.11376953125,539.5457763671875,788.3934326171875,623.7452392578125,764.8088989257812,633.3771362304688,Tadasana,0.7332429
45,1.4999963325183374,788.9893188476562,233.18072509765625,797.7383422851562,225.40802001953125,779.2738037109375,225.53302001953125,807.96484375,232.66061401367188,761.4570922851562,231.97509765625,820.7711791992188,294.665771484375,739.224609375,292.4917907714844,839.4501953125,364.536376953125,717.8565673828125,358.2554626464844,838.3013305664062,421.31097412109375,736.428466796875,418.5397338867188,807.3783569335938,436.7153625488281,756.54443359375,437.30419921875,799.2487182617188,535.56005859375,760.0792236328125,540.6480102539062,789.213623046875,623.2861938476562,763.9201049804688,634.89794921875,Tadasana,0.7515681
46,1.5333295843520782,788.3827514648438,233.59786987304688,797.2821655273438,225.7462310791016,778.6571655273438,225.9381561279297,808.0701293945312,232.7168884277344,761.3837890625,232.222412109375,821.0697021484375,294.469970703125,739.712890625,292.2823486328125,839.4478149414062,364.1907043457031,717.6481323242188,357.35467529296875,838.2728881835938,421.1860961914063,735.8604125976562,417.5370788574219,807.3756103515625,436.1803588867188,756.6876220703125,436.7568664550781,799.15087890625,534.8646850585938,760.19287109375,540.1635131835938,789.0439453125,622.7295532226562,763.5984497070312,634.6547241210938,Tadasana,0.7697164
47,1.566662836185819,786.7549438476562,234.0733184814453,795.8511962890625,226.0344696044922,776.8408203125,226.4359130859375,807.3715209960938,232.70672607421875,759.8782348632812,232.67335510253903,820.7711181640625,294.4398803710937,738.5037231445312,292.2065734863281,838.7787475585938,363.624267578125,715.9760131835938,356.0009765625,837.0036010742188,418.7770080566406,735.9304809570312,414.5756530761719,806.5394897460938,436.04388427734375,755.2660522460938,436.6609191894531,798.292724609375,534.7518920898438,759.01416015625,540.1495971679688,789.35400390625,622.2717895507812,763.5179443359375,634.0398559570312,Tadasana,0.7877414
48,1.5999960880195598,787.2098388671875,234.00796508789065,796.0333862304688,225.97543334960935,777.2066650390625,226.42613220214844,806.8276977539062,232.6661834716797,759.290283203125,232.70004272460935,819.9631958007812,293.946533203125,737.0433349609375,292.00408935546875,837.47412109375,362.8030700683594,716.08251953125,355.9412536621094,833.9429931640625,417.389892578125,738.8262939453125,412.7530212402344,805.736328125,435.9300231933594,753.7127075195312,436.6335754394531,797.9613037109375,535.6408081054688,757.1710815429688,540.586181640625,789.6781616210938,623.9069213867188,762.314697265625,634.4237060546875,Tadasana,0.80567527
49,1.6333293398533006,786.3397216796875,234.8460235595703,795.2283935546875,226.62234497070312,776.275390625,227.17825317382807,806.1898803710938,232.81915283203125,758.3245239257812,233.1035614013672,819.4324340820312,293.29327392578125,735.6089477539062,291.9449462890625,836.402587890625,361.154541015625,714.4935913085938,355.0438537597656,831.762451171875,414.9517517089844,742.3041381835938,408.013671875,805.1971435546875,434.900634765625,752.7551879882812,436.0404968261719,796.5494384765625,534.5257568359375,756.8548583984375,540.0692749023438,788.7100219726562,624.0210571289062,763.8421630859375,634.0548095703125,Tadasana,0.82348233
50,1.6666625916870417,784.9890747070312,234.62921142578125,793.7353515625,226.27967834472656,775.0015258789062,226.67623901367188,804.5517578125,232.36456298828125,756.8843383789062,232.43284606933597,819.7529296875,292.6156921386719,732.8250732421875,290.9277038574219,838.0146484375,360.149169921875,712.4447021484375,353.7194519042969,822.1438598632812,404.2585144042969,749.4467163085938,397.9150085449219,804.7518920898438,433.1101989746094,750.6415405273438,433.9028625488281,794.44384765625,533.2900390625,756.8954467773438,538.014892578125,786.6302490234375,626.0208129882812,767.48779296875,633.1710205078125,Tadasana,0.84110206
51,1.6999958435207825,785.2694702148438,234.31138610839844,793.7623901367188,225.89779663085935,775.2633056640625,226.2804107666016,803.960693359375,232.1334381103516,756.6498413085938,232.08248901367188,819.5429077148438,292.317626953125,731.5465698242188,290.465576171875,838.6611328125,359.67236328125,713.1744384765625,353.853271484375,819.9700927734375,398.701416015625,759.1986694335938,393.7678833007813,804.8034057617188,432.0358276367188,749.863525390625,432.9239807128906,794.0753173828125,532.3825073242188,756.6336059570312,537.4148559570312,785.7014770507812,626.7164306640625,767.7239990234375,633.5429077148438,Tadasana,0.8583835
52,1.7333290953545233,785.7765502929688,234.22390747070312,793.9297485351562,225.7367248535156,775.7462768554688,226.1872711181641,803.3718872070312,232.20346069335935,756.468017578125,232.25462341308597,820.2213745117188,292.2001953125,730.0040283203125,290.67156982421875,840.6668701171875,358.3948059082031,712.5447387695312,353.5867919921875,814.0308837890625,391.7104797363281,764.86669921875,389.9549255371094,805.4871826171875,431.8135070800781,748.9832763671875,432.8915100097656,794.6525268554688,532.08935546875,756.05419921875,538.2562255859375,785.5407104492188,626.4379272460938,767.1982421875,634.4696044921875,Tadasana,0.8751009
53,1.766662347188264,784.2876586914062,234.18544006347656,792.688720703125,225.55712890625,774.1901245117188,226.0998992919922,802.91748046875,231.9659118652344,755.5368041992188,232.32321166992188,821.1451416015625,292.4009094238281,729.7990112304688,290.729736328125,841.2324829101562,358.6940002441406,711.5540771484375,353.06640625,807.8395385742188,384.5102844238281,760.6367797851562,385.07421875,806.0546264648438,432.65185546875,748.7427978515625,433.3313903808594,794.8275756835938,532.3400268554688,755.471435546875,538.09228515625,786.58984375,626.0939331054688,767.9855346679688,634.26123046875,Tadasana,0.8912027
54,1.799995599022005,783.7532958984375,234.39524841308597,792.250244140625,225.7085418701172,773.6959838867188,226.23782348632807,802.5447387695312,232.29298400878903,755.2637329101562,232.62640380859372,822.1814575195312,292.6845703125,728.9851684570312,291.23681640625,842.9237670898438,358.9828491210937,712.6016235351562,353.44061279296875,802.8654174804688,376.2482604980469,766.767578125,376.0954284667969,806.715087890625,433.4468383789063,747.9685668945312,434.1539306640625,795.5169067382812,532.182373046875,754.6873779296875,538.4364013671875,786.4928588867188,625.80810546875,768.4550170898438,634.7235717773438,Tadasana,0.9065896
55,1.8333288508557457,784.2801513671875,234.4414978027344,792.6576538085938,225.7919769287109,774.2036743164062,226.28530883789065,802.36962890625,232.6103973388672,755.134033203125,232.8532867431641,822.3563232421875,292.355712890625,727.848388671875,291.7424011230469,844.421630859375,357.1094665527344,713.2220458984375,352.9720458984375,802.99560546875,369.5700073242188,771.6654052734375,366.4559020996094,807.001220703125,432.9696044921875,747.3594970703125,434.1521301269531,795.7091064453125,531.549560546875,754.2033081054688,538.546142578125,785.6821899414062,624.9830322265625,769.1412963867188,634.1471557617188,Tadasana,0.9210881
56,1.8666621026894863,784.6912231445312,234.52490234375,792.9921264648438,225.784912109375,774.4417724609375,226.29803466796875,802.5469360351562,232.49658203125,754.913330078125,232.8425750732422,823.1495971679688,291.7174987792969,727.56494140625,291.2870178222656,846.4683227539062,355.8473815917969,712.6863403320312,351.27227783203125,804.27490234375,361.642333984375,772.1142578125,355.7347717285156,808.4312133789062,432.68499755859375,748.0182495117188,433.9931335449219,796.6810913085938,532.089111328125,754.4813232421875,539.4183959960938,785.5611572265625,626.6024780273438,769.303955078125,635.72265625,Tadasana,0.9345796
57,1.8999953545232275,784.590576171875,234.71780395507807,792.6939086914062,226.11984252929688,774.5155639648438,226.4763336181641,801.9869995117188,232.6661529541016,754.8717041015625,232.71376037597656,822.634765625,291.22998046875,727.6342163085938,289.1708984375,846.6293334960938,352.9676818847656,710.111083984375,344.4859313964844,799.8381958007812,352.7763061523437,764.3817749023438,347.4057006835937,807.4041748046875,431.1929016113281,747.2797241210938,431.6059875488281,796.16552734375,531.4179077148438,754.3150024414062,537.773681640625,786.7721557617188,626.2399291992188,769.016357421875,634.41455078125,Tadasana,0.9468895
58,1.933328606356968,784.2770385742188,234.8187255859375,792.465576171875,226.21543884277344,774.1651000976562,226.5451202392578,801.9222412109375,232.7061767578125,754.5062255859375,232.6808624267578,822.5861206054688,291.2034606933594,727.3312377929688,289.1004333496094,846.3252563476562,352.7287902832031,710.28125,344.25787353515625,799.4833984375,352.6759948730469,764.86279296875,347.2797241210937,807.3755493164062,431.3580627441406,747.0140380859375,431.7311096191406,796.3983154296875,531.7246704101562,753.90966796875,537.9033203125,786.750732421875,626.3509521484375,768.581787109375,634.4120483398438,Tadasana,0.9578809
59,1.966661858190709,784.4970092773438,235.15171813964844,792.493408203125,226.6947326660156,774.4573974609375,226.9106292724609,801.68017578125,233.04397583007807,754.8156127929688,232.7745056152344,821.7445068359375,290.64666748046875,728.6248779296875,287.85528564453125,846.8795166015625,350.0738220214844,709.5733032226562,341.0895080566406,803.9847412109375,340.9592590332031,758.0947875976562,337.3353576660156,807.9697875976562,430.2451477050781,748.9263305664062,430.2736206054688,796.3526000976562,532.0568237304688,755.3311767578125,537.6718139648438,786.6231079101562,627.9814453125,768.7417602539062,635.75537109375,Tadasana,0.96745235
60,1.9999951100244495,783.0587768554688,235.57933044433597,791.3280029296875,227.112548828125,773.0938720703125,227.26596069335935,801.2804565429688,232.7465362548828,754.3689575195312,232.4523162841797,821.89453125,288.5632629394531,728.342041015625,286.5305480957031,849.2337036132812,343.66217041015625,706.6012573242188,338.77642822265625,811.3931884765625,328.1425170898437,754.076416015625,330.58447265625,808.2830200195312,428.4527282714844,749.1931762695312,428.71630859375,796.1067504882812,531.3289184570312,755.0003051757812,536.8075561523438,785.8744506835938,628.2909545898438,768.4403076171875,635.6220703125,Tadasana,0.97580874
61,2.0333283618581905,783.5053100585938,236.90066528320312,792.0429077148438,228.2164764404297,773.9705810546875,228.15054321289065,802.2014770507812,232.2332000732422,756.1095581054688,231.36245727539065,823.5151977539062,283.86834716796875,727.9976806640625,283.3103332519531,853.8521118164062,321.33575439453125,706.4203491210938,320.8316955566406,811.451171875,294.5208435058594,763.993896484375,296.6122436523437,807.7954711914062,424.7425842285156,748.3528442382812,425.76177978515625,796.1088256835938,526.3072509765625,755.6874389648438,533.9466552734375,782.109375,625.212158203125,770.7989501953125,635.5232543945312,Tadasana,0.9829492
62,2.066661613691932,783.1874389648438,236.82090759277344,791.7462768554688,228.0887908935547,773.5505981445312,228.1751708984375,802.11767578125,232.29605102539065,755.9324951171875,231.8321075439453,824.033935546875,284.0925598144531,728.0008544921875,283.8605651855469,854.4786376953125,321.49005126953125,706.8768310546875,321.3676147460937,811.275146484375,294.62652587890625,765.5858764648438,296.9647216796875,807.6024780273438,425.3773498535156,747.8051147460938,426.3954162597656,795.7040405273438,527.3209838867188,755.16015625,534.6524047851562,781.9373168945312,626.8075561523438,770.5497436523438,636.3276977539062,Tadasana,0.98856044
63,2.099994865525672,785.2161254882812,237.9437561035156,793.0324096679688,228.7180633544922,775.3360595703125,229.4887542724609,803.1161499023438,233.1702880859375,756.6068725585938,232.94639587402344,826.8430786132812,281.666015625,730.2709350585938,280.2764587402344,860.6792602539062,304.7221069335937,710.046875,302.6278686523437,808.3700561523438,276.3996887207031,767.1448364257812,271.4716491699219,810.9627685546875,425.5641784667969,748.7368774414062,426.24261474609375,795.933349609375,524.4528198242188,756.7274780273438,533.4331665039062,782.9197998046875,623.07568359375,773.29443359375,632.6235961914062,Tadasana,0.9925566
64,2.133328117359413,784.922119140625,237.20687866210935,792.6013793945312,227.99899291992188,775.2439575195312,228.961181640625,802.8831787109375,232.63352966308597,758.0413208007812,232.8685607910156,828.8532104492188,280.8070068359375,730.4450073242188,278.828369140625,861.5411987304688,301.4991455078125,706.2822265625,297.9634094238281,804.509033203125,274.01593017578125,767.3026123046875,269.3385009765625,811.2379760742188,425.13372802734375,748.0323486328125,425.2596130371094,795.7430419921875,525.1049194335938,756.2039184570312,532.265380859375,783.9073486328125,625.2872314453125,773.3890991210938,631.1845703125,Tadasana,0.9951927
65,2.1666613691931538,774.8531494140625,236.9212951660156,784.6356201171875,228.3070526123047,766.7985229492188,228.6669769287109,800.3548583984375,233.7602386474609,757.6585693359375,233.05470275878903,827.9457397460938,280.8658142089844,733.7066650390625,278.38818359375,859.8759765625,288.0844116210937,700.9576416015625,284.7000732421875,804.7741088867188,258.3848876953125,757.4286499023438,257.76544189453125,808.2919921875,426.0337524414063,748.0223999023438,425.6604614257813,795.7091674804688,523.5556030273438,756.9712524414062,531.30419921875,784.4617919921875,622.6740112304688,772.1141357421875,631.2001953125,Tadasana,0.9967948
66,2.199994621026895,771.8942260742188,235.10606384277344,781.6002807617188,226.1556854248047,764.3663330078125,226.93734741210935,798.7376098632812,230.1503448486328,758.1624755859375,230.4952087402344,829.144775390625,275.6879272460937,735.2830810546875,273.5261535644531,861.6163940429688,278.2738952636719,700.270263671875,275.59967041015625,805.5972900390625,245.6657257080078,758.484130859375,250.1413726806641,808.7323608398438,425.5198669433594,748.8316650390625,424.8587036132813,794.794677734375,524.3599853515625,757.8331298828125,531.2272338867188,784.6986083984375,622.7686767578125,772.6820678710938,629.5320434570312,Tadasana,0.99781805
67,2.233327872860636,774.0999755859375,235.76724243164065,782.2470092773438,226.58865356445312,766.67578125,228.2020263671875,797.3118896484375,229.6048583984375,760.591552734375,231.6768341064453,828.2281494140625,272.4256286621094,736.7462768554688,271.6230773925781,859.0054321289062,271.589599609375,702.1406860351562,269.97418212890625,807.1972045898438,238.8641662597656,764.9070434570312,240.6664123535156,810.1868286132812,424.4155578613281,751.581298828125,424.8483276367188,794.7875366210938,522.8197631835938,760.0887451171875,531.257080078125,785.5318603515625,623.3348388671875,772.9865112304688,630.6199340820312,Tadasana,0.9984337
68,2.2666611246943766,778.5567626953125,235.7311553955078,783.1717529296875,225.8199005126953,771.6630249023438,229.2352600097656,793.45361328125,227.500732421875,766.4851684570312,233.79454040527344,830.7894897460938,266.8751525878906,737.6826171875,269.5863647460937,863.4852905273438,263.1923522949219,699.1551513671875,264.7321472167969,806.6121215820312,232.7591552734375,766.103759765625,235.97463989257807,812.280029296875,423.75006103515625,753.2838745117188,425.7547607421875,793.7723999023438,521.0223388671875,763.4197998046875,531.7903442382812,785.4684448242188,623.821044921875,772.7347412109375,631.1248779296875,Tadasana,0.9988415
69,2.299994376528117,785.8433837890625,230.6613311767578,788.71435546875,222.68353271484372,778.72998046875,225.37600708007807,792.92578125,230.1650848388672,767.5853881835938,234.6197967529297,828.296142578125,269.3227844238281,734.8274536132812,271.9227905273437,866.07275390625,251.87901306152344,700.9635009765625,253.5071563720703,804.8753662109375,220.9697265625,765.6549072265625,220.6240081787109,813.8491821289062,422.9421691894531,754.4390869140625,425.2471618652344,794.8171997070312,519.5440063476562,762.756103515625,531.4584350585938,784.9688110351562,623.4978637695312,771.98388671875,631.7060546875,Tadasana,0.9991111
70,2.3333276283618583,787.3705444335938,233.0834197998047,790.404296875,224.865478515625,779.8883056640625,227.4586334228516,794.6436767578125,230.82888793945312,767.1145629882812,235.03640747070312,828.4940795898438,268.6566772460937,734.7347412109375,271.1101379394531,866.1158447265625,251.91030883789065,701.7083740234375,253.3352203369141,804.7447509765625,221.23699951171875,765.024169921875,220.6764678955078,814.1814575195312,421.8589782714844,754.362548828125,424.1109924316406,795.6619262695312,518.459228515625,762.412841796875,530.259765625,785.7575073242188,622.5929565429688,772.061767578125,630.6294555664062,Tadasana,0.99930626
